OID,Shape_Leng,Shape_Area,NAME,POSTAL
-1,0.871477890112000,0.027014249502700,Kewanna,46939
-1,0.604054969575000,0.008154138643120,Keystone,46759
-1,0.591152424586000,0.007064575086990,Kimmell,46760
-1,1.123851209690000,0.029914195765200,Kingman,47952
-1,0.769370481700000,0.012515226219900,Kirklin,46050
-1,0.827984543237000,0.014172839657100,Knightstown,46148
-1,1.105181675890000,0.034667624139400,Knox,46534
-1,1.226587838040000,0.037406217525800,Kokomo,46901
-1,0.663611570860000,0.014404679708800,Kokomo,46902
-1,0.775722869912000,0.018543926715300,Kouts,46347
-1,0.608073167412000,0.014484962887400,La Crosse,46348
-1,0.854299315873000,0.015345085165200,La Fontaine,46940
-1,1.743928490680000,0.054348168846900,La Porte,46350
-1,0.601295594754000,0.012935518168300,Laconia,47135
-1,0.760064668935000,0.020212408461900,Ladoga,47954
-1,0.071201298563500,0.000160920907977,Lafayette,47901
-1,0.201196506155000,0.001514372911660,Lafayette,47904
-1,1.017479976150000,0.032856581948100,Lafayette,47905
-1,0.630376903999000,0.009846602292260,Lagro,46941
-1,0.347379324101000,0.002572059497690,Lake Station,46405
-1,0.738769312075000,0.017955258537700,Lake Village,46349
-1,0.415699175660000,0.007894278863840,Lakeville,46536
-1,0.378865511082000,0.003877632138220,Lamar,47550
-1,0.455703826106000,0.008094994985780,Lanesville,47136
-1,0.232185844216000,0.002150307095070,Lansing,60438
-1,0.648690437991000,0.007211358748750,Laotto,46763
-1,0.325757514055000,0.003659536090060,Lapel,46051
-1,0.745241327880000,0.010629918094900,Larwill,46764
-1,1.162814135370000,0.017727377947800,Laurel,47024
-1,0.676267180807000,0.014743777440700,Lawrenceburg,47025
-1,0.995124739850000,0.032529430540600,Lawrenceville,62439
-1,0.997750570436000,0.017587850921100,Leavenworth,47137
-1,1.273817749140000,0.049372521206300,Lebanon,46052
-1,0.928205474679000,0.009383327048600,Leesburg,46538
-1,0.476059584610000,0.003664913541200,Leo,46765
-1,0.545361788773000,0.010393085218000,Leopold,47551
-1,0.656151099102000,0.008797729981560,Lewis,47858
-1,0.573723604051000,0.007143874823740,Lewisville,47352
-1,0.912381402414000,0.019670475506000,Lexington,47138
-1,0.321929475800000,0.004613305027600,Liberty Center,46766
-1,0.904010496679000,0.036036935432100,Liberty,47353
-1,1.127320850310000,0.020330229743900,Ligonier,46767
-1,0.142425860280000,0.000829236086517,Lincoln City,47552
-1,0.383917841085000,0.005859823088750,Linden,47955
-1,0.642720275998000,0.016447553286500,Linton,47441
-1,0.463119039034000,0.007462477820170,Lizton,46149
-1,1.627606405700000,0.052861562749700,Logansport,46947
-1,1.226196174550000,0.031380598095500,Loogootee,47553
-1,0.495612395452000,0.007394653349050,Losantville,47354
-1,1.024330817670000,0.033929306404900,Lowell,46356
-1,0.457238250281000,0.008097830637100,Lucerne,46950
-1,0.688036510319000,0.017204467675500,Lynn,47355
-1,0.606834663536000,0.010666877202800,Lynnville,47619
-1,0.788244786960000,0.021218627345300,Lyons,47443
-1,0.771758539651000,0.022031374564100,Macy,46951
-1,1.944559311860000,0.059452893538700,Madison,47250
-1,0.524393529780000,0.007934292527060,Manilla,46150
-1,0.568403963922000,0.009297288767270,Marengo,47140
-1,0.274392640897000,0.001725307551210,Mariah Hill,47556
-1,1.193967859970000,0.030892547944600,Marion,46952
-1,1.096034262960000,0.022562892121500,Marion,46953
-1,0.609496533048000,0.008364598487720,Markle,46770
-1,0.478529076357000,0.006551528501720,Markleville,46056
-1,0.515455361774000,0.013978013185200,Marshall,47859
-1,1.389065090930000,0.048516570866100,Marshall,62441
-1,1.965468406820000,0.059547456778100,Martinsville,46151
-1,0.672263200154000,0.015623633681900,Medaryville,47957
-1,0.680724670298000,0.014537521749900,Medora,47260
-1,0.622826767007000,0.006213703923910,Memphis,47143
-1,0.595856242750000,0.009354107486990,Mentone,46539
-1,0.737353182612000,0.009535950769460,Merom,47861
-1,0.550557990224000,0.008317568313370,Merrillville,46410
-1,0.785683357880000,0.008278377662090,Metamora,47030
-1,1.008360436720000,0.022961346477200,Michigan City,46360
-1,0.505237957940000,0.006850221866040,Michigantown,46057
-1,0.823361425368000,0.016519468451900,Middlebury,46540
-1,0.785560445522000,0.015669785604900,Middletown,47356
-1,0.920411152463000,0.015606981188500,Milan,47031
-1,0.711796529979000,0.015272978391300,Milford,46542
-1,1.092853342020000,0.041154026941900,Milford,60953
-1,0.386146772731000,0.006182710301370,Mill Creek,46365
-1,0.670111851667000,0.007923949623230,Millersburg,46543
-1,0.820385028146000,0.011943342765500,Milltown,47145
-1,0.641121734109000,0.011860979261900,Milroy,46156
-1,0.504513087592000,0.010123286017100,Milton,47357
-1,0.617644897283000,0.010807137492400,Mishawaka,46544
-1,0.418373208212000,0.005011782949700,Mishawaka,46545
-1,1.133241454000000,0.027839072781300,Mitchell,47446
-1,0.570104119871000,0.010070262334600,Modoc,47358
-1,0.978651486918000,0.021752608315400,Momence,60954
-1,0.798180230912000,0.019243235212600,Monon,47959
-1,0.869860287440000,0.015039162909900,Monroe City,47557
-1,0.713362294238000,0.009734525755690,Monroe,46772
-1,0.756173791572000,0.020702384344000,Monroeville,46773
-1,0.644123142300000,0.007970066146170,Monrovia,46157
-1,0.660233622084000,0.011705223810100,Monterey,46960
-1,0.330566086823000,0.005250831833440,Montezuma,47862
-1,0.912133821649000,0.020267754555200,Montgomery,47558
-1,0.849880462390000,0.012226596839200,Montgomery,49255
-1,1.257194042520000,0.034517522210900,Monticello,47960
-1,0.927879078666000,0.015973905598800,Montpelier,47359
-1,0.561266099139000,0.009142602757230,Mooreland,47360
-1,0.628443441644000,0.009934644919770,Moores Hill,47032
-1,0.991967396299000,0.020396621454400,Mooresville,46158
-1,0.994847341061000,0.024781979484100,Morgantown,46160
-1,1.194882368510000,0.034459266573000,Morocco,47963
-1,0.512210397842000,0.008187561744900,Morristown,46161
-1,1.389520280450000,0.043395339089900,Mount Carmel,62863
-1,1.952607240850000,0.059255664044800,Mount Vernon,47620
-1,0.465563069585000,0.007732139122010,Mulberry,46058
-1,0.835453942703000,0.018267860934200,Muncie,47302
-1,1.011709346380000,0.016499136204500,Muncie,47303
-1,0.653046299735000,0.009513777904160,Muncie,47304
-1,0.114533210872000,0.000377042179781,Muncie,47305
-1,0.048662566434400,0.000087079102540,Muncie,47306
-1,0.199766032037000,0.002126337441410,Munster,46321
-1,0.651459864903000,0.007586884196600,Nabb,47147
-1,0.987294019002000,0.021067631433900,Nappanee,46550
-1,1.650681677760000,0.053224725719700,Nashville,47448
-1,0.313904025708000,0.003035081197900,Needham,46162
-1,0.731301368652000,0.011519600817600,New Albany,47150
-1,0.494835540768000,0.005200179648340,New Buffalo,49117
-1,0.667590419783000,0.017721530379700,New Carlisle,46552
-1,1.190251528030000,0.041156728348300,New Castle,47362
-1,0.871987979618000,0.014520990953600,New Harmony,47631
-1,0.870336613787000,0.015987462309900,New Haven,46774
-1,0.943098440170000,0.014474502216600,New Haven,62867
-1,0.088091635934000,0.000352933367055,New Middletown,47160
-1,0.515432457281000,0.007929565799040,New Palestine,46163
-1,0.645913390628000,0.012976533788400,New Paris,45347
-1,0.491004475385000,0.008680355700550,New Paris,46553
-1,0.653060027483000,0.012575765533100,New Richmond,47967
-1,0.559060936506000,0.009046844839510,New Ross,47968
-1,0.539326331197000,0.005931894143810,New Salisbury,47161
-1,0.415118677958000,0.005304089552580,New Washington,47162
-1,0.438291067860000,0.004830664656360,Newberry,47449
-1,0.747053653244000,0.012857584388800,Newburgh,47630
-1,1.028429272800000,0.033252704219000,Niles,49120
-1,0.725395451497000,0.010299600173400,Nineveh,46164
-1,0.825676530631000,0.022150369183900,Noblesville,46060
-1,0.718136594101000,0.009777480806320,Noblesville,46062
-1,1.028704156440000,0.031013674895000,Norman,47264
-1,0.452689267881000,0.003936227417390,North Bend,45052
-1,0.830672877572000,0.021145764583700,North Judson,46366
-1,0.912071044499000,0.018689412179200,North Liberty,46554
-1,1.128771777930000,0.029178699766400,North Manchester,46962
-1,0.586509959872000,0.010181946906600,North Salem,46165
-1,1.422169565320000,0.050327232896700,North Vernon,47265
-1,0.332174879412000,0.003075525895000,North Webster,46555
-1,0.132672860188000,0.000460599108735,Notre Dame,46556
-1,0.874110669833000,0.018495403271000,Oakland City,47660
-1,0.840801999536000,0.021814409534400,Oaktown,47561
-1,0.575319129326000,0.018169102653500,Odon,47562
-1,0.900519581853000,0.016072128354400,Ohio City,45874
-1,0.369771787676000,0.007132757213060,Okeana,45053
-1,0.625827230448000,0.005559235952170,Oldenburg,47036
-1,0.085415838111700,0.000274394391167,Oolitic,47451
-1,0.450218436184000,0.006604646189460,Orland,46776
-1,1.037730995810000,0.022436512349800,Orleans,47452
-1,0.415266392772000,0.003621543256290,Osceola,46561
-1,1.014183132940000,0.020725377564000,Osgood,47037
-1,0.753359802484000,0.017331567777800,Ossian,46777
-1,0.430861390635000,0.004377507935530,Otisco,47163
-1,0.848222762996000,0.018615484566000,Otterbein,47970
-1,0.874160223096000,0.010843718470500,Otwell,47564
-1,0.452872533288000,0.010977566673500,Owensburg,47453
-1,1.209090165430000,0.036368059915400,Owensville,47665
-1,0.800450346567000,0.020434055240500,Oxford,45056
-1,0.637898919997000,0.012812330318000,Oxford,47971
-1,0.798185640151000,0.014856988946900,Palestine,62451
-1,0.550840449564000,0.009312888931780,Palmyra,47164
-1,1.133114168200000,0.032904242282100,Paoli,47454
-1,0.542313766529000,0.009746493806720,Paragon,46166
-1,0.585250850947000,0.007499383398220,Paris Crossing,47270
-1,1.314922113460000,0.073721865261600,Paris,61944
-1,0.623894457937000,0.009039154422110,Parker City,47368
-1,0.722351396005000,0.011369630694300,Patoka,47666
-1,0.579052032395000,0.008341056293860,Patriot,47038
-1,0.669838698152000,0.018010597239300,Payne,45880
-1,1.269894988370000,0.021450475850400,Pekin,47165
-1,0.907995472601000,0.018213605089100,Pendleton,46064
-1,0.528269262346000,0.009020683342060,Pennville,47369
-1,0.500877108683000,0.009948734470280,Perrysville,47974
-1,1.419927753540000,0.050133366200300,Peru,46970
-1,1.228873529780000,0.032917814807300,Petersburg,47567
-1,0.894193555373000,0.016770294299700,Pierceton,46562
-1,0.424157080056000,0.005565722604570,Pimento,47866
-1,0.524171724636000,0.010852139439400,Pine Village,47975
-1,0.505911920688000,0.007664748265160,Pittsboro,46167
-1,0.633077312582000,0.009386769310930,Plainfield,46168
-1,0.720074675644000,0.011537505836100,Plainville,47568
-1,0.708203643254000,0.007668950003090,Pleasant Lake,46779
-1,1.530393941990000,0.042766191660900,Plymouth,46563
-1,0.826642796982000,0.016322998429400,Poland,47868
-1,0.499582388995000,0.007457704219970,Poneto,46781
-1,0.490095799722000,0.007208430248480,Portage,46368
-1,1.588542306400000,0.058425449304400,Portland,47371
-1,0.672404597195000,0.012824949436600,Poseyville,47633
-1,0.672469125258000,0.018118986627600,Princeton,47670
-1,1.113383095680000,0.012330589308800,Quincy,47456
-1,0.476728939666000,0.003456623734650,Ramsey,47166
-1,0.508217454493000,0.009286724384030,Redkey,47373
-1,0.533833374464000,0.012365887429300,Reelsville,46171
-1,0.823568347022000,0.023552810638900,Remington,47977
-1,1.763174025550000,0.069906437873600,Rensselaer,47978
-1,0.626670916504000,0.013540302639800,Reynolds,47980
-1,0.682103488817000,0.012041983301000,Richland,47634
-1,0.952381865510000,0.032891289979400,Richmond,47374
-1,0.564009942628000,0.011393454424000,Ridge Farm,61870
-1,1.036656607190000,0.016416008662300,Ridgeville,47380
-1,1.179296910650000,0.016992115110600,Rising Sun,47040
-1,0.713080424296000,0.019987796346900,Roachdale,46172
-1,0.522273141340000,0.008066341395520,Roann,46974
-1,0.708342947455000,0.015809790624600,Roanoke,46783
-1,1.500498031730000,0.057214149176600,Rochester,46975
-1,0.920477980361000,0.021819207642000,Rockford,45882
-1,0.813614253832000,0.023148515028000,Rockport,47635
-1,1.096858439850000,0.052410747301500,Rockville,47872
-1,0.598663631162000,0.011116305448800,Rolling Prairie,46371
-1,0.495769769895000,0.005350823222240,Rome City,46784
-1,0.605928012536000,0.005912186789390,Rome,47574
-1,0.655505680746000,0.011660887473300,Romney,47981
-1,0.968375283703000,0.020441728429300,Rosedale,47874
-1,0.484095354672000,0.009752544978220,Rossville,46065
-1,1.017613563040000,0.023754736340300,Rossville,60963
-1,0.785484309191000,0.019453208250500,Royal Center,46978
-1,1.651910181240000,0.057185507869300,Rushville,46173
-1,0.345881914144000,0.006603968088770,Russellville,46175
-1,0.807936432323000,0.012575475110100,Russiaville,46979
-1,1.058786189760000,0.026664736292400,Saint Anne,60964
-1,0.509320604078000,0.006819314424390,Saint Anthony,47575
-1,0.398650359035000,0.004821148947360,Saint Croix,47576
-1,0.559951339063000,0.015657610005500,Saint Francisville,62460
-1,0.500648738217000,0.006544300364350,Saint Joe,46785
-1,0.333318483595000,0.002454206753940,Saint John,46373
-1,0.519175515295000,0.006248833288750,Saint Meinrad,47577
-1,0.440403130939000,0.008155240048310,Saint Paul,47272
-1,0.170287409386000,0.000656455759218,Salamonia,47381
-1,1.778763180950000,0.056202368968100,Salem,47167
-1,0.445187315971000,0.008064079614690,San Pierre,46374
-1,0.630210672796000,0.009455732474110,Sandborn,47578
-1,0.491928793035000,0.005850711327260,Santa Claus,47579
-1,0.040100831085400,0.000067997390273,Saratoga,47382
-1,0.493812369649000,0.003490728710040,Schererville,46375
-1,0.158741944312000,0.001012771843850,Schnellville,47580
-1,0.557086290753000,0.008935965115230,Scipio,47273
-1,1.761916495230000,0.041874767108000,Scottsburg,47170
-1,0.688572402262000,0.007072855909870,Sellersburg,47172
-1,0.569540912115000,0.008671369025100,Selma,47383
-1,1.547133250340000,0.058579245475200,Seymour,47274
-1,0.640048327380000,0.012475215665900,Sharpsville,46068
-1,0.942181513866000,0.017024806001200,Shelburn,47879
-1,1.376317052190000,0.051142320892700,Shelbyville,46176
-1,0.564831988994000,0.015577623573700,Sheldon,60966
-1,0.962238159907000,0.024813781190600,Sheridan,46069
-1,0.985060014740000,0.016996684900900,Shipshewana,46565
-1,0.541634640698000,0.008931669352100,Shirley,47384
-1,0.973408573774000,0.044376900118700,Shoals,47581
-1,0.749738070958000,0.012446837031300,Silver Lake,46982
-1,0.469314256731000,0.012745935696600,Solsberry,47459
-1,0.159119852655000,0.000569224568123,South Bend,46601
-1,0.211868025623000,0.000703647119174,South Bend,46613
-1,0.758047819946000,0.015956609039800,South Bend,46614
-1,0.148441199330000,0.000930952801831,South Bend,46615
-1,0.158151304802000,0.000445589388751,South Bend,46616
-1,0.162297333525000,0.000797016697796,South Bend,46617
-1,0.468366580997000,0.006907118989000,South Bend,46619
-1,0.493594973142000,0.010108383390100,South Bend,46628
-1,0.168312225115000,0.000806777226775,South Bend,46635
-1,0.239394869073000,0.002882587906720,South Bend,46637
-1,0.725434885858000,0.017286631293800,South Whitley,46787
-1,1.330016599460000,0.032814759951600,Spencer,47460
-1,0.746897131322000,0.010310142384700,Spencerville,46788
-1,0.284961684395000,0.004275573931540,Spiceland,47385
-1,0.325634536567000,0.005130627342570,Springport,47386
-1,0.907688538720000,0.017695861535800,Springville,47462
-1,0.683181704751000,0.019129786548700,Star City,46985
-1,0.447335969240000,0.008472491852680,Stendal,47585
-1,0.422468107171000,0.007418391609330,Stilesville,46180
-1,0.532867964515000,0.006054407619320,Straughn,47387
-1,1.112660259900000,0.025317437986100,Sturgis,49091
-1,1.223351955510000,0.039781257961500,Sullivan,47882
-1,0.070386702876200,0.000262784072744,Sulphur,47174
-1,0.610213369564000,0.012781734083800,Summitville,46070
-1,1.102520684490000,0.021161595436500,Sunman,47041
-1,0.498835081478000,0.009563710999130,Swayzee,46986
-1,0.713786597507000,0.011873989413000,Switz City,47465
-1,0.764188845479000,0.017539244622100,Syracuse,46567
-1,0.333474118289000,0.005383692080670,Taswell,47175
-1,1.067148290160000,0.026805726373700,Tell City,47586
-1,0.831166574334000,0.016779253676100,Tennyson,47637
-1,1.220139659850000,0.044140870516600,Terre Haute,47802
-1,0.650359823674000,0.009494506111600,Terre Haute,47803
-1,0.224430645220000,0.001748030051380,Terre Haute,47804
-1,0.842731877485000,0.014318227654800,Terre Haute,47805
-1,0.170488557744000,0.001045334724400,Terre Haute,47807
-1,0.019488879842100,0.000017711796036,Terre Haute,47809
-1,0.867206089248000,0.019338557402100,Thorntown,46071
-1,0.633608361607000,0.012238083769300,Three Oaks,49128
-1,0.482097176435000,0.006812847172230,Tippecanoe,46570
-1,1.052660868920000,0.030122318878800,Tipton,46072
-1,0.822328115364000,0.013974579763800,Topeka,46571
-1,0.653912319643000,0.011105497092400,Trafalgar,46181
-1,0.079901867294900,0.000220392933131,Troy,47588
-1,0.458545535428000,0.007583337053970,Twelve Mile,46988
-1,0.625387857507000,0.005826189041980,Underwood,47177
-1,0.769222603672000,0.016254985309900,Union City,45390
-1,0.814807436080000,0.022422083941400,Union City,47390
-1,0.709812222560000,0.013800096552800,Union Mills,46382
-1,0.253921237921000,0.003724579565270,Union,49130
-1,0.328721075037000,0.004331997961430,Uniondale,46791
-1,0.509745346963000,0.007183516110010,Unionville,47468
-1,0.651796449277000,0.011259512319300,Upland,46989
-1,0.571828470054000,0.007335238902700,Urbana,46990
-1,0.905570369672000,0.016172749201800,Vallonia,47281
-1,0.871221827769000,0.026253294314100,Valparaiso,46383
-1,1.011720923600000,0.024400255578500,Valparaiso,46385
-1,0.481378717467000,0.007500350779470,Van Buren,46991
-1,1.121928613770000,0.031332206215100,Veedersburg,47987
-1,0.483134110796000,0.007898493672070,Velpen,47590
-1,0.034864961228900,0.000046987089303,Vernon,47282
-1,0.988615895795000,0.019942423529800,Versailles,47042
-1,1.368565368300000,0.026284445818400,Vevay,47043
-1,1.219788049200000,0.044825413639300,Vincennes,47591
-1,1.358256694290000,0.046061243008100,Wabash,46992
-1,0.715853620935000,0.012183540540500,Wadesville,47638
-1,0.511922346544000,0.009249452317110,Wakarusa,46573
-1,0.576009998111000,0.008441623675140,Waldron,46182
-1,0.990722445014000,0.028355805380300,Walkerton,46574
-1,0.933955841920000,0.016411097697600,Walton,46994
-1,0.581302713703000,0.013650216593600,Wanatah,46390
-1,1.161836347040000,0.028978689671900,Warren,46792
-1,1.046881615520000,0.020671752484300,Warsaw,46580
-1,0.964040160523000,0.016524912073800,Warsaw,46582
-1,1.090954961210000,0.030195840488600,Washington,47501
-1,0.649003585060000,0.015714346291900,Waterloo,46793
-1,0.441914514848000,0.006440106975380,Waveland,47989
-1,0.526643443668000,0.006583687847330,Wawaka,46794
-1,0.516157553682000,0.009280124344780,Waynetown,47990
-1,0.071564732215800,0.000303471007554,Webster,47392
-1,0.585782476082000,0.015526840714500,West Baden Springs,47469
-1,0.320417363328000,0.003051681454180,West College Corner,47003
-1,0.683945905777000,0.014467759949700,West Harrison,47060
-1,1.111830226750000,0.036749363419000,West Lafayette,47906
-1,0.054309630487900,0.000107157757602,West Lafayette,47907
-1,0.476951063436000,0.006945861666290,West Lebanon,47991
-1,0.869806920823000,0.022624405797700,West Terre Haute,47885
-1,0.830897006608000,0.017620455515300,West Union,62477
-1,0.723804249147000,0.009920875897510,Westfield,46074
-1,0.649791487216000,0.011867076537700,Westpoint,47992
-1,0.832851502105000,0.017623701918500,Westport,47283
-1,0.671701322531000,0.010216326141700,Westville,46391
-1,0.992471447882000,0.033360837620700,Wheatfield,46392
-1,0.690733812110000,0.011651960419500,Wheatland,47597
-1,0.794684191257000,0.017348348282000,White Pigeon,49099
-1,0.436512776426000,0.004218554879110,Whiteland,46184
-1,0.618875614916000,0.008177396086800,Whitestown,46075
-1,0.196090823797000,0.000855498690405,Whiting,46394
-1,0.552051200122000,0.008249581132740,Wilkinson,46186
-1,0.893924437086000,0.019472882796100,Williams,47470
-1,0.657115882214000,0.009043364610780,Williamsburg,47393
-1,1.371480151860000,0.040354041176800,Williamsport,47993
-1,0.629071198678000,0.008354550135050,Willshire,45898
-1,1.406967893990000,0.053490933360900,Winamac,46996
-1,1.004500887520000,0.034116470463500,Winchester,47394
-1,0.546152052423000,0.012182512074500,Windfall,46076
-1,0.289189883852000,0.004516104007790,Wingate,47994
-1,0.188479408964000,0.000896274598095,Winona Lake,46590
-1,0.819793653908000,0.021041153596300,Winslow,47598
-1,0.736895414484000,0.022870041231500,Wolcott,47995
-1,0.953849535821000,0.016820269316200,Wolcottville,46795
-1,0.651792029780000,0.013866458934000,Woodburn,46797
-1,0.608653672706000,0.017831207162900,Worthington,47471
-1,0.446952783605000,0.005540477586760,Yoder,46798
-1,0.585759296839000,0.008172645899360,Yorktown,47396
-1,0.679338898960000,0.012232914491200,Zionsville,46077
-1,1.144658539250000,0.030390639703100, , 
-1,1.390713761300000,0.032567662742100, , 
-1,0.868710648839000,0.009184317647450, , 
-1,0.432260099437000,0.007959603183070, , 
-1,0.483986636024000,0.007864393560680, , 